"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
11901401,"고인돌공예방","","D","소매","D17","예술품/골동품/수석/분재","D17A01","예술품/골동품소매","G47841","예술품 및 골동품 소매업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036027,"도곡면",4679036027202930001,1,"대지",293,1,"전라남도 화순군 도곡면 신성리 293-1",467904673518,"전라남도 화순군 도곡면 호동길",17,16,"4679036027102930001000001","","전라남도 화순군 도곡면 호동길 17-16",519832,58151,"","",NA,126.896696960183,35.0089142931002
21165086,"동그라미바둑교실","","R","학문/교육","R07","학원-예능취미체육","R07A16","학원-바둑","P85612","레크레이션 교육기관",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028206700000,1,"대지",670,NA,"전라남도 화순군 화순읍 일심리 670",467903291004,"전라남도 화순군 화순읍 광덕로",156,NA,"4679025028106700000045056","화순청전아파트","전라남도 화순군 화순읍 광덕로 156",519757,58126,"","3",NA,126.992628989887,35.0587493158767
10430562,"네파","화순점","D","소매","D05","의복의류","D05A02","캐쥬얼/스포츠의류","G47416","셔츠 및 기타 의복 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200030002,1,"대지",3,2,"전라남도 화순군 화순읍 향청리 3-2",467903291050,"전라남도 화순군 화순읍 중앙로",78,NA,"4679025022100030002044704","","전라남도 화순군 화순읍 중앙로 78",519808,58124,"나","",NA,126.989671880381,35.0603021921191
21686065,"서라마트","","D","소매","D03","종합소매점","D03A02","수퍼마켓","G47121","슈퍼마켓",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028208610000,1,"대지",861,NA,"전라남도 화순군 화순읍 일심리 861",467903291017,"전라남도 화순군 화순읍 알메로",86,NA,"4679025028108610000045467","화순4차서라아파트","전라남도 화순군 화순읍 알메로 86",519762,58116,"","1",NA,126.99503112927,35.0631140442871
26338220,"용소폭포슈퍼","","Q","음식","Q01","한식","Q01A10","쌈밥전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679031000,"한천면",4679031027,"한천면",4679031027104900002,1,"대지",490,2,"전라남도 화순군 한천면 반곡리 490-2",467903291030,"전라남도 화순군 한천면 죽헌로",1067,NA,"4679031027200550007019233","","전라남도 화순군 한천면 죽헌로 1067",519822,58144,"","",NA,127.056106518423,34.9802320890551
25713266,"태양비디오타운","","F","생활서비스","F07","물품기기대여","F07A03","비디오/오디오테이프대여","L69220","음반 및 비디오물 임대업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035024,"능주면",4679035024201560000,1,"대지",156,NA,"전라남도 화순군 능주면 잠정리 156",467904673426,"전라남도 화순군 능주면 죽수길",47,NA,"4679035024101560000025522","","전라남도 화순군 능주면 죽수길 47",519813,58153,"","1",NA,126.958989349224,34.9875060149072
25051564,"아이비티주니어학원","","R","학문/교육","R04","학원-어학","R04A01","학원-외국어/어학","P85502","외국어학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025027,"화순읍",4679025027203590000,1,"대지",359,NA,"전라남도 화순군 화순읍 유천리 359",467903291004,"전라남도 화순군 화순읍 광덕로",218,NA,"4679025027103590000047072","","전라남도 화순군 화순읍 광덕로 218",519953,58115,"","",NA,126.992792541987,35.064177169684
8861234,"명진보석","","D","소매","D26","시계/귀금속소매","D26A01","시계/귀금속","G47830","시계 및 귀금속 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200920003,1,"대지",92,3,"전라남도 화순군 화순읍 향청리 92-3",467903291025,"전라남도 화순군 화순읍 자치샘로",47,NA,"4679025022100920003046939","","전라남도 화순군 화순읍 자치샘로 47",519808,58118,"","1",NA,126.98617191415,35.0614177817817
16196445,"카페&조이","&조이","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025033,"화순읍",4679025033201140000,1,"대지",114,NA,"전라남도 화순군 화순읍 대리 114",467903291036,"전라남도 화순군 화순읍 칠충로",54,NA,"4679025033101140000041358","","전라남도 화순군 화순읍 칠충로 54",519951,58137,"","",NA,126.977852790005,35.0551192198484
16198134,"오은아헤어","","F","생활서비스","F01","이/미용/건강","F01A01","여성미용실","S96112","두발미용업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025033,"화순읍",4679025033209350000,1,"대지",935,NA,"전라남도 화순군 화순읍 대리 935",467904673084,"전라남도 화순군 화순읍 대리길",39,NA,"4679025033100820009000003","광신프로그레스상가동","전라남도 화순군 화순읍 대리길 39",519951,58121,"111","",NA,126.977680655297,35.0592552431561
21201120,"금호화원","","D","소매","D02","선물/팬시/기념품","D02A02","꽃집/꽃배달","G47851","화초 및 산식물 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202250000,1,"대지",225,NA,"전라남도 화순군 화순읍 만연리 225",467903291004,"전라남도 화순군 화순읍 광덕로",169,NA,"4679025023102250000045028","","전라남도 화순군 화순읍 광덕로 169",519806,58125,"","1",NA,126.992239907899,35.0600801731206
25204123,"능주향교유림","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035021,"능주면",4679035021203280000,1,"대지",328,NA,"전라남도 화순군 능주면 남정리 328",467904673034,"전라남도 화순군 능주면 교촌길",36,NA,"4679035021103280000023912","능주향교","전라남도 화순군 능주면 교촌길 36",519813,58153,"","",NA,126.951372471931,34.9895768273901
12573890,"화순나눔세상","","F","생활서비스","F02","세탁/가사서비스","F02A05","청소/소독","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022201530017,1,"대지",153,17,"전라남도 화순군 화순읍 향청리 153-17",467903291050,"전라남도 화순군 화순읍 중앙로",20,1,"4679025022101530017042268","","전라남도 화순군 화순읍 중앙로 20-1",519808,58122,"","1",NA,126.983687697867,35.0601800890255
12577922,"GS25","화순공간점","D","소매","D03","종합소매점","D03A01","편의점","G47122","체인화 편의점",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021200700001,1,"대지",70,1,"전라남도 화순군 화순읍 교리 70-1",467903291032,"전라남도 화순군 화순읍 진각로",181,19,"4679025021100700001042424","공간빌리지아파트","전라남도 화순군 화순읍 진각로 181-19",519804,58112,"","2",NA,126.984282586122,35.067026774612
23093716,"평화미용실","","F","생활서비스","F01","이/미용/건강","F01A01","여성미용실","S96112","두발미용업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203440000,1,"대지",344,NA,"전라남도 화순군 화순읍 광덕리 344",467904673066,"전라남도 화순군 화순읍 노대길",34,2,"4679025030103440000044899","","전라남도 화순군 화순읍 노대길 34-2",519803,58125,"","",NA,126.991150658589,35.0568350515157
11924441,"피자마루","화순점","Q","음식","Q07","패스트푸드","Q07A01","피자전문","I56192","피자, 햄버거, 샌드위치 및 유사 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200840007,1,"대지",84,7,"전라남도 화순군 화순읍 향청리 84-7",467903291025,"전라남도 화순군 화순읍 자치샘로",32,NA,"4679025022100840007042503","","전라남도 화순군 화순읍 자치샘로 32",519808,58119,"","1",NA,126.984598346719,35.0618913812745
16191023,"느티나무카페","느티나무","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679037000,"도암면",4679037030,"도암면",4679037030202570001,1,"대지",257,1,"전라남도 화순군 도암면 용강리 257-1",467904673501,"전라남도 화순군 도암면 하용길",4,NA,"4679037030102570001000001","","전라남도 화순군 도암면 하용길 4",519842,58158,"","",NA,126.876625168309,34.914298055667
21181730,"광고세상","","F","생활서비스","F12","광고/인쇄","F12A03","광고물제작","C33910","간판 및 광고물 제조업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024202800001,1,"대지",280,1,"전라남도 화순군 화순읍 신기리 280-1",467904673539,"전라남도 화순군 화순읍 신기북길",21,2,"4679025024102800001047032","","전라남도 화순군 화순읍 신기북길 21-2",519950,58113,"","",NA,126.989820468025,35.0669287979047
28488787,"페리카나화순점","화순점","Q","음식","Q05","닭/오리요리","Q05A08","후라이드/양념치킨","I56193","치킨 전문점",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028206750000,1,"대지",675,NA,"전라남도 화순군 화순읍 일심리 675",467903291004,"전라남도 화순군 화순읍 광덕로",142,NA,"4679025028106750000045066","","전라남도 화순군 화순읍 광덕로 142",519809,58126,"","1",NA,126.992634523366,35.0574062583641
28523864,"한천자연휴양림숲캠핑장","","O","숙박","O03","캠프/별장/펜션","O03A01","캠프/별장/펜션","I55119","기타 관광숙박시설 운영업",46,"전라남도",46790,"화순군",4679031000,"한천면",4679031026,"한천면",4679031026200020000,1,"대지",2,NA,"전라남도 화순군 한천면 오음리 2",467903291030,"전라남도 화순군 한천면 죽헌로",719,5,"4679031026100020000019187","","전라남도 화순군 한천면 죽헌로 719-5",519823,58147,"","",NA,127.038403971051,34.9861778200775
17008321,"메기오모가리탕/붕장어","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030201730001,1,"대지",173,1,"전라남도 화순군 화순읍 광덕리 173-1",467903291008,"전라남도 화순군 화순읍 만연로",13,NA,"4679025030101730001044710","","전라남도 화순군 화순읍 만연로 13",519803,58124,"","",NA,126.989901078353,35.0568246529362
25685353,"화신미용실","","F","생활서비스","F01","이/미용/건강","F01A01","여성미용실","S96112","두발미용업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022201580001,1,"대지",158,1,"전라남도 화순군 화순읍 향청리 158-1",467903291036,"전라남도 화순군 화순읍 칠충로",135,NA,"4679025022101580001042179","남산온천모텔","전라남도 화순군 화순읍 칠충로 135",519808,58120,"","5",NA,126.983339618237,35.0608442159353
20765683,"임성례소머리국밥","","Q","음식","Q01","한식","Q01A05","해장국/감자탕","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021202380015,1,"대지",238,15,"전라남도 화순군 화순읍 교리 238-15",467903291050,"전라남도 화순군 화순읍 중앙로",10,NA,"4679025021102380015000001","","전라남도 화순군 화순읍 중앙로 10",519804,58122,"","1",NA,126.982458539059,35.0602869677797
25043659,"달아실","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679036000,"도곡면",4679036023,"도곡면",4679036023205820003,1,"대지",582,3,"전라남도 화순군 도곡면 월곡리 582-3",467904673077,"전라남도 화순군 도곡면 달아실길",31,NA,"4679036023105820003028928","월곡리1리회관","전라남도 화순군 도곡면 달아실길 31",519833,58154,"","",NA,126.912397978101,34.9839786965185
11811193,"골목길소곱창","","Q","음식","Q01","한식","Q01A03","곱창/양구이전문","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028206870000,1,"대지",687,NA,"전라남도 화순군 화순읍 일심리 687",467904673393,"전라남도 화순군 화순읍 일심4길",1,16,"4679025028106870000045131","","전라남도 화순군 화순읍 일심4길 1-16",519809,58126,"","",NA,126.993099663501,35.0579149107728
12504260,"임광복의뜨락","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025026,"화순읍",4679025026201680005,1,"대지",168,5,"전라남도 화순군 화순읍 동구리 168-5",467903291032,"전라남도 화순군 화순읍 진각로",358,1,"4679025026101680005000001","","전라남도 화순군 화순읍 진각로 358-1",519804,58105,"","1",NA,126.985062605623,35.0819516167846
16970434,"제이씨쿡","","Q","음식","Q09","유흥주점","Q09A01","호프/맥주","I56219","기타 주점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028207970000,1,"대지",797,NA,"전라남도 화순군 화순읍 일심리 797",467904673392,"전라남도 화순군 화순읍 일심3길",6,NA,"4679025028107970000045096","","전라남도 화순군 화순읍 일심3길 6",519809,58126,"","1",NA,126.992903123363,35.0560653848168
27749174,"도담도담어린이집","","R","학문/교육","R08","유아교육","R08A02","어린이집","Q87210","보육시설 운영업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203210000,1,"대지",321,NA,"전라남도 화순군 화순읍 광덕리 321",467903291004,"전라남도 화순군 화순읍 광덕로",139,NA,"4679025030103210000044925","미륭타운","전라남도 화순군 화순읍 광덕로 139",519765,58125,"102","",NA,126.991190845222,35.0571328515967
